fixture_id,id_lesionado,name_lesionado
605406,182560,O. Zarraga
605406,47368,J. Calleri
605406,46656,Oier
605406,46647,Ruben
605407,147,Coutinho
605407,135775,A. Fati
605408,18998,V. Camarasa
605408,668,N. Fekir
605408,1567,A. Mandi
605408,46871,D. Martin
605408,18965,M. Montoya
605408,18902,Kenedy
605408,46969,N. Lozano
605408,47085,L. Milla
605408,46682,C. Neva
605408,1375,R. Soldado
605408,741,J. Vallejo
605409,47452,E. Cabaco
605409,47582,Cucho
605409,104835,D. Poveda
605409,46688,A. Pozo
605410,46769,Alex
605410,46998,Cala
605410,47193,L. Quezada
605410,90646,P. Insua
605410,46832,P. J. Ontiveros
605410,47569,J. Pulido
605410,755,J. Seoane
605410,104951,A. Valera
605411,733,D. Carvajal
605411,757,Lucas
605411,653,F. Mendy
605411,738,S. Ramos
605411,742,R. Varane
605412,46808,C. Fernandez
605412,183699,U. Gonzalez
605412,47311,M. Merino
605412,47303,A. Munoz
605412,182546,J. Pacheco
605412,47313,L. Sangalli
605412,64268,J. Mojica
605413,47506,R. Garcia
605413,47390,F. Orellana
605413,47078,L. Perez
605414,1696,S. Chukwueze
605414,166,J. Foyth
605414,1699,Iborra
605414,1926,J. Aidoo
605414,47425,S. Alvarez
605414,47445,I. Aspas
605414,47426,R. Blanco
605414,182501,J. Fontan
605414,135,J. Murillo
605414,2433,R. Tapia
605414,47446,E. Mor
605415,45,T. Lemar
605415,46808,C. Fernandez
605415,183699,U. Gonzalez
605415,47311,M. Merino
605415,47303,A. Munoz
605415,47313,L. Sangalli
605416,47425,S. Alvarez
605416,2870,N. Araujo
605416,47426,R. Blanco
605416,47346,F. Ferreyra
605416,182501,J. Fontan
605416,135,J. Murillo
605416,2433,R. Tapia
605416,47446,E. Mor
605416,47582,Cucho
605416,104835,D. Poveda
605416,47010,D. Timor
605417,46688,A. Pozo
605417,18998,V. Camarasa
605417,46871,D. Martin
605417,18965,M. Montoya
605418,46677,V. Diaz
605418,18902,Kenedy
605418,46969,N. Lozano
605418,47085,L. Milla
605418,46682,C. Neva
605418,741,J. Vallejo
605418,733,D. Carvajal
605418,757,Lucas
605418,743,Marcelo
605418,653,F. Mendy
605418,738,S. Ramos
605418,742,R. Varane
605418,737,A. Odriozola
605419,90646,P. Insua
605419,104951,A. Valera
605419,47271,Y. Alvarez
605419,47273,Y. Berchiche
605419,47274,A. Capa
605419,47276,Lekue
605419,2672,I. Muniain
605419,47286,P. Nolaskoain
605419,182560,O. Zarraga
605420,47441,N. Radoja
605420,47469,N. Vukcevic
605420,47464,J. Campana
605420,147,Coutinho
605420,135775,A. Fati
605421,46647,Ruben
605421,46769,Alex
605421,46998,Cala
605421,47229,Fali
605421,46772,Jose Mari
605421,47193,L. Quezada
605423,47506,R. Garcia
605423,47390,F. Orellana
605423,1696,S. Chukwueze
605423,166,J. Foyth
605423,1699,Iborra
605423,1691,Mario Gaspar
605423,47296,G. Rulli
605424,47057,R. Guti
605424,64268,J. Mojica
605424,1484,R. Battaglia
605424,47362,Burgui
605424,47279,I. Cordoba
605424,47356,R. Ely
605424,182636,J. Lopez
605425,47362,Burgui
605425,47279,I. Cordoba
605425,47356,R. Ely
605425,182636,J. Lopez
605425,35575,E. Mendez
605425,46677,V. Diaz
605425,18902,Kenedy
605425,46969,N. Lozano
605425,47085,L. Milla
605425,46682,C. Neva
605425,1375,R. Soldado
605425,741,J. Vallejo
605426,47273,Y. Berchiche
605426,47274,A. Capa
605426,47276,Lekue
605426,2672,I. Muniain
605426,47286,P. Nolaskoain
605426,182560,O. Zarraga
605426,733,D. Carvajal
605426,752,T. Kroos
605426,757,Lucas
605426,162026,Marvin
605426,653,F. Mendy
605426,738,S. Ramos
605426,742,R. Varane
605426,760,Mariano
605427,45,T. Lemar
605427,46654,Aridane
605427,47368,J. Calleri
605427,46647,Ruben
605427,46657,N. Vidal
605428,147,Coutinho
605428,135775,A. Fati
605428,137,S. Roberto
605428,141,M. Wague
605428,538,F. de Jong
605428,47425,S. Alvarez
605428,47426,R. Blanco
605428,47346,F. Ferreyra
605428,47432,H. Mallo
605428,135,J. Murillo
605428,2433,R. Tapia
605428,47446,E. Mor
605429,1568,P. Akouokou
605429,18998,V. Camarasa
605429,46871,D. Martin
605429,18965,M. Montoya
605429,46721,Eugeni
605429,90646,P. Insua
605429,47563,Luisinho
605429,104951,A. Valera
605430,47582,Cucho
605430,104835,D. Poveda
605430,47458,S. Postigo
605430,47441,N. Radoja
605430,47469,N. Vukcevic
605431,47561,C. Akapo
605431,46769,Alex
605431,46998,Cala
605431,47193,L. Quezada
605431,64268,J. Mojica
605432,46808,C. Fernandez
605432,183699,U. Gonzalez
605432,47311,M. Merino
605432,47303,A. Munoz
605432,47313,L. Sangalli
605432,31386,J. El Yamiq
605432,47506,R. Garcia
605432,47495,S. Guardiola
605432,47390,F. Orellana
605433,46688,A. Pozo
605434,18802,E. Capoue
605434,1696,S. Chukwueze
605434,166,J. Foyth
605434,1699,Iborra
605434,1691,Mario Gaspar
605435,47446,E. Mor
605435,1568,P. Akouokou
605435,18998,V. Camarasa
605435,1570,S. Canales
605435,46871,D. Martin
605436,147,Coutinho
605436,135775,A. Fati
605436,133,C. Lenglet
605436,154,L. Messi
605436,133609,Pedri
605436,137,S. Roberto
605436,141,M. Wague
605436,127,M. ter Stegen
605437,46795,D. Duarte
605437,2051,M. Gonalons
605437,2449,Y. Herrera
605437,18902,Kenedy
605437,46969,N. Lozano
605437,47085,L. Milla
605437,46687,A. Montoro
605437,46682,C. Neva
605437,46679,Quini
605437,47266,Angel
605437,47258,M. Arambarri
605437,104835,D. Poveda
605437,47010,D. Timor
605438,47179,D. Escriche
605438,46721,Eugeni
605438,90646,P. Insua
605438,47563,Luisinho
605438,104951,A. Valera
605439,47458,S. Postigo
605439,47441,N. Radoja
605439,47469,N. Vukcevic
605439,46824,I. Alejo
605439,46769,Alex
605439,46998,Cala
605439,47525,A. Lozano
605440,46654,Aridane
605440,47368,J. Calleri
605440,46647,Ruben
605440,183699,U. Gonzalez
605440,47310,A. Illarramendi
605440,47311,M. Merino
605440,47303,A. Munoz
605440,47313,L. Sangalli
605440,47314,I. Zubeldia
605441,733,D. Carvajal
605441,2296,E. Hazard
605441,752,T. Kroos
605441,757,Lucas
605441,162026,Marvin
605441,653,F. Mendy
605441,1696,S. Chukwueze
605442,1493,M. Acuna
605442,21090,Diego Carlos
605442,47362,Burgui
605442,47279,I. Cordoba
605442,47356,R. Ely
605442,182636,J. Lopez
605443,47485,R. Alcaraz
605443,47506,R. Garcia
605443,47252,B. Gonzalez
605443,47326,R. Jimenez
605443,47292,K. Kodro
605443,47390,F. Orellana
605443,45,T. Lemar
605443,39,S. Savic
605444,46817,D. Gonzalez
605444,47273,Y. Berchiche
605444,47274,A. Capa
605444,47282,R. Garcia
605444,2672,I. Muniain
605444,47286,P. Nolaskoain
605444,182560,O. Zarraga
878168,184345,J. Alamo
878168,195923,J. A. Carmona
878168,295879,J. Chetauya
878168,146,A. Collado
878168,47398,P. Milla
878168,122657,R. Nteka
878168,1570,S. Canales
878168,185202,J. Cruz
878168,1565,E. Gonzalez
878168,2476,G. Rodriguez
878168,46672,R. Silva
878164,46998,J. Cala
878164,162058,V. Chust
878164,46770,J. A. Garrido
878164,46772,Jose Mari
878164,50502,A. Negredo
878164,51588,B. Ocampo
878164,47307,J. Zaldua
878165,46825,K. Bare
878165,119232,D. Gomez
878165,286604,Gori
878165,47329,A. Pedrosa
878165,199824,R. Sanchez
878165,181582,J. Copete
878165,297646,D. Luna
878167,505,D. Alaba
878167,653,F. Mendy
878167,10009,Rodrygo
878167,926,G. Kondogbia
878167,739,S. Reguilon
878167,2472,R. de Paul
878171,274,E. Cavani
878171,911,J. Domenech
878171,918,J. Gaya
878171,122233,Marcos Andre
878171,161933,Nico
878171,274312,M. Cho
878171,47298,A. Elustondo
878171,47309,A. Guevara
878171,47322,M. Merquelanz
878171,31406,U. Sadiq
878171,634,D. Silva
878162,898,A. Herrera
878162,47278,D. Vivian
878162,2670,I. Martinez
878162,2421,A. Callens
878162,197448,Y. Couto
878162,2449,Y. Herrera
878162,263529,I. Kebe
878162,47492,T. Villa
878163,2464,A. Marchesin
878163,162712,O. Mingueza
878163,2433,R. Tapia
878163,2717,Anuar
878163,18902,Kenedy
878163,2459,D. Machis
878163,47474,J. Masip
878166,47576,G. Melero
878166,153,O. Dembele
878166,135775,A. Fati
878166,133609,Pedri
878170,174918,L. Bade
878170,389,J. Corona
878170,433,Marcao
878170,30433,Papu Gomez
878170,25345,K. Rekik
878170,46658,R. Garcia
878170,47391,R. Pena
878169,924,F. Coquelin
878169,283058,N. Jackson
878169,1578,G. Lo Celso
878169,1705,M. Trigueros
878169,286616,F. Jorgensen
